Episode,Timestep,State,Action,Human_Reward,Environment_Reward,Learning_Mode,Update_Type,TD_Target,Model_Error
1,0,[-0.56993735  0.        ],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.0,0.5
1,1,[-0.5705909  -0.00065358],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.0,0.5
1,2,[-5.7089323e-01 -3.0230428e-04],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.0,0.5
1,3,[-0.569842    0.00105122],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.0484058755013625,0.4986929679289617
1,4,[-0.5684451   0.00139693],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.0481514582711984,0.4985725321728459
1,5,[-0.5657128   0.00273226],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.0484187439476227,0.4988164944891488
1,6,[-0.56366557  0.00204728],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.0966170729468039,0.4974064834863541
1,7,[-0.56131846  0.00234705],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.0961985951360878,0.49717554820511495
1,8,[-0.55768913  0.00362935],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.0969089682090813,0.4975927365571707
1,9,[-0.55480456  0.00288458],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.1447835249831828,0.49612386798699704
1,10,[-0.5516863   0.00311828],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.1442087559437364,0.4957660751699881
1,11,[-0.54735756  0.00432869],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.1454898031237783,0.49637527687337973
1,12,[-0.54385084  0.00350673],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.1929819398366186,0.4948403123061588
1,13,[-0.5401923   0.00365853],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.1922539268797345,0.4943551494861854
1,14,[-0.5354094   0.00478293],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.19409740806554,0.49514635097805676
1,15,[-0.5315379   0.00387149],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.2399601672636396,0.4926841852566557
1,16,[-0.52660686  0.00493103],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.2396839572373095,0.493547153743055
1,17,[-0.5216533   0.00495359],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.2425844276103637,0.49387857233128885
1,18,[-0.5177143  0.003939 ],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.28943674073858,0.49226972166879995
1,19,[-0.51381946  0.00389486],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.289646401907201,0.466715857277809
1,20,[-0.5099979   0.00382153],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.288206660434334,0.4916578555291665
1,21,[-0.50527835  0.00471955],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.2906164869814634,0.4925057316548933
1,22,[-0.5016961   0.00358222],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.3366925516789567,0.4904190983564429
1,23,[-0.49727806  0.00441807],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.338902834365732,0.49108694330515906
1,24,[-0.4940572   0.00322087],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.382934318258049,0.4897312380071577
1,25,[-0.4910576   0.00299959],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.3849200208542658,0.4893181234138153
1,26,[-0.48730168  0.00375592],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.3863078021460453,0.4894804206606177
1,27,[-0.48481745  0.00248423],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.4296469528709683,0.4858024290141896
1,28,[-0.48362342  0.00119403],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.4290544830123402,0.48839726631092356
1,29,[-0.48272848  0.00089493],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.4326844128094913,0.4889250609638236
1,30,[-0.48113933  0.00158917],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.4775548588425158,0.4871038513326198
1,31,[-0.47986773  0.00127159],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.4809008398446446,0.48747746812211395
1,32,[-0.47792318  0.00194454],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.4788873769229656,0.4858554410031508
1,33,[-0.47732013  0.00060305],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.5234068399911302,0.4857748278263258
1,34,[-4.7706306e-01  2.5707157e-04],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.52069035699596,0.483529442476821
1,35,[-0.47815388 -0.00109081],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.524886874304765,0.4874706260104448
1,36,[-4.7858447e-01 -4.3059539e-04],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.5686635469348427,0.4844765236854043
1,37,[-0.47935167 -0.00076718],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.563209499983516,0.48159998037361007
1,38,[-0.48144972 -0.00209806],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.569823520995699,0.4868494095223676
1,39,[-0.48286304 -0.00141333],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.6130067874872598,0.4832333754879984
1,40,[-0.48458114 -0.00171809],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.6048769267226166,0.47977453123920755
1,41,[-0.4875912  -0.00301006],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.6141745519360202,0.4862414530598921
1,42,[-0.4898708  -0.00227959],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.648008534960832,0.47820230171598943
1,43,[-0.4934029  -0.00353212],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.6486683523247128,0.4822094831330444
1,44,[-0.49716118 -0.00375828],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.6584563538832864,0.4855997363630231
1,45,[-0.50011754 -0.00295635],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.6895335059706653,0.4767024206104228
1,46,[-0.5042498  -0.00413231],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.6917823110911452,0.48118243746231676
1,47,[-0.50852716 -0.00427735],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.7029481481973372,0.48484705586817795
1,48,[-0.51191753 -0.00339035],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.7318187737392503,0.4754421887344949
1,49,[-0.51639545 -0.00447794],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.7357758940946972,0.4801832050393533
1,50,[-0.5209274  -0.00453196],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.7479717923808984,0.4839250155760975
1,51,[-0.52447945 -0.00355199],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.7753311917320864,0.4744063572603807
1,52,[-0.52902484 -0.00454539],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.7809066705374346,0.4791750683654945
1,53,[-0.5335295 -0.0045047],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.7936533618915402,0.4827843871469376
1,54,[-0.53695977 -0.00343023],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.8202948341909484,0.47356638866598133
1,55,[-0.5412898  -0.00433005],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.8271840303523987,0.4781265649020237
1,56,[-0.5454872  -0.00419743],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.8398964458197042,0.4813926585586511
1,57,[-0.54852057 -0.00303338],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.866682844738031,0.47289499120046546
1,58,[-0.5523672  -0.00384664],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.8744002134472595,0.4770195199267066
1,59,[-0.5559984  -0.00363115],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.886432262168619,0.47973954907240474
1,60,[-0.5583869  -0.00238853],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.9142741602446376,0.47237121653180714
1,61,[-0.56151503 -0.00312809],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.9222111911816073,0.4758508702314783
1,62,[-0.56435937 -0.00284433],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.9329162877528998,0.47784079914122335
1,63,[-0.5658987  -0.00153939],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.9627403841491349,0.4719755319357637
1,64,[-0.56812173 -0.00222299],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.970233444394774,0.47462996884465514
1,65,[-0.5700118  -0.00189006],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-1.9790353363377382,0.47573912022812725
1,66,[-5.7055485e-01 -5.4308842e-04],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.0117341230912347,0.47168126560554
1,67,[-0.57174695 -0.00119208],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.0181358415936854,0.47337358782363026
1,68,[-0.5725792  -0.00083222],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.0245966391144776,0.4734990304854877
1,69,[-5.720454e-01  5.338081e-04],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.060956231021314,0.47144928301778377
1,70,[-5.7214952e-01 -1.0412031e-04],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.0657060391193753,0.4720993142723525
1,71,[-5.7189077e-01  2.5872394e-04],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.069569165139149,0.47119437267255027
1,72,[-0.57027113  0.00161965],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.1101787461384136,0.47122927922499547
1,73,[-0.56930256  0.00096855],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.1128657308623335,0.47081997960928224
1,74,[-0.5679923   0.00131025],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.1140632790896854,0.4688967011217826
1,75,[-0.5653501   0.00264222],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.155711544563853,0.4696189608651741
1,76,[-0.5623956   0.00295454],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.160612765027149,0.47124094000897443
1,77,[-0.5601507   0.00224486],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.1588208542921103,0.4666641771824447
1,78,[-0.5566322   0.00351845],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.2009873500482735,0.4683766507643494
1,79,[-0.55286646  0.00376579],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.1954773185712906,0.4639491179800347
1,80,[-0.5478814   0.00498502],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.206122744639708,0.472184031255922
1,81,[-0.54371446  0.00416698],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.2469963036791323,0.4671292105796231
1,82,[-0.5393967   0.00431775],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.239522269415936,0.46208018201057033
1,83,[-0.5339605   0.00543619],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.2538724843815032,0.47145398395923865
1,84,[-0.5294466  0.0045139],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.2928932905059316,0.4659176329750744
1,85,[-0.5248889   0.00455775],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.284214171772199,0.4605611622047644
1,86,[-0.51932144  0.00556743],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.301116080431976,0.4703999410386478
1,87,[-0.51478606  0.00453535],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.338791504801831,0.46473118530287894
1,88,[-0.51031685  0.00446926],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.3297998540241016,0.45944478842006786
1,89,[-0.5049471   0.00536967],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.3477922600570755,0.46892813649137643
1,90,[-0.5007173   0.00422986],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.3846607025827904,0.46353822877788364
1,91,[-0.49665892  0.00405838],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.376305358129045,0.4587449923631808
1,92,[-0.49180236  0.00485655],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.3936567522964403,0.4669589353881569
1,93,[-0.48818392  0.00361844],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.4302270624898537,0.4623005031039612
1,94,[-0.4848306   0.00335333],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.423435811575464,0.45844149609451024
1,95,[-0.48076737  0.00406322],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.438232709816745,0.46445996809830703
1,96,[-0.47802448  0.00274287],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.47776652202957,0.45752693914264086
1,97,[-0.47662237  0.00140213],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.477058674934508,0.46075748376748016
1,98,[-0.4755714   0.00105097],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.4766383176104902,0.4601663393441163
1,99,[-0.4738794   0.00169201],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.517961416583419,0.4577406328296336
1,100,[-0.4715589   0.00232049],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.512982682892724,0.4331195632409406
1,101,[-0.46862713  0.00293178],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.5126036480804643,0.4599951488335352
1,102,[-0.46610576  0.00252136],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.520950958549421,0.4593453432350708
1,103,[-0.46501347  0.0010923 ],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.558640538441078,0.458386822423147
1,104,[-0.4643583   0.00065516],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.5564984693870287,0.45478760795276574
1,105,[-0.4651451 -0.0007868],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.6012323252584366,0.45948879033405576
1,106,[-4.6536806e-01 -2.2296337e-04],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.6002563222350625,0.4569758683031294
1,107,[-0.46602553 -0.00065748],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.5900715937408547,0.45136170476816373
1,108,[-0.46811268 -0.00208713],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.616221764977521,0.4480509402532856
1,109,[-0.47161403 -0.00350136],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.6175990188812666,0.45591532501835297
1,110,[-0.47550368 -0.00388967],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.629916241263302,0.4629715921461255
1,111,[-0.47875282 -0.00324913],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.6466961308159713,0.44544884903571835
1,112,[-0.48333728 -0.00458446],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.652530571493558,0.4550524329561101
1,113,[-0.48822296 -0.00488569],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.6689232650741936,0.46341736430410385
1,114,[-0.49237347 -0.00415051],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.67797568051881,0.44357009494631816
1,115,[-0.49775782 -0.00538435],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.68866114484916,0.45433564272634375
1,116,[-0.5033358  -0.00557797],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.7084927031067867,0.4634765797385877
1,117,[-0.50806564 -0.00472985],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.711560423954097,0.4423927153006547
1,118,[-0.51391196 -0.0058463 ],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.7270063669158398,0.45368009353110894
1,119,[-0.5198309  -0.00591894],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.749339118272359,0.46302640902873116
1,120,[-0.52477807 -0.0049472 ],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.7484420879369766,0.4418130221704737
1,121,[-0.5307165  -0.00593836],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.786869886353786,0.45911817746590333
1,122,[-0.53560144 -0.00488498],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.7862843977351606,0.45268436394453504
1,123,[-0.5403964  -0.00479498],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.7893031648404993,0.4416438545946124
1,124,[-0.54606545 -0.00566905],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.8118143892883714,0.4521674431603502
1,125,[-0.5515661  -0.00550068],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.835029647842899,0.46029911374074506
1,126,[-0.5558573  -0.00429117],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.8329799224796877,0.4419018636493376
1,127,[-0.5609069  -0.00504961],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.857328553133148,0.4512269567243894
1,128,[-0.5656773  -0.00477038],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.848478631032948,0.4364188921385076
1,129,[-0.5711329  -0.00545563],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.8487209676731484,0.43215760414872506
1,130,[-0.57623327 -0.00510033],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.863426806880528,0.4587023678228175
1,131,[-0.57994044 -0.00370721],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.919267176759514,0.45509174093158045
1,132,[-0.5822271  -0.00228666],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.92425572098956,0.4437041866796454
1,133,[-0.58507633 -0.00284921],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.9544723984247474,0.4480793909220524
1,134,[-0.586467   -0.00139073],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.955143351045498,0.4489019921413031
1,135,[-0.58738905 -0.00092201],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.9759137758774044,0.4447841664012213
1,136,[-0.58883554 -0.0014465 ],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-2.9949600794900304,0.4478352900195033
1,137,[-0.5897959  -0.00096034],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.004802527220181,0.44801304868131187
1,138,[-5.892630e-01  5.328794e-04],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.026675122317372,0.44602463199263287
1,139,[-5.8924085e-01  2.2182161e-05],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.0416544251093924,0.44655611328342415
1,140,[-5.887295e-01  5.113218e-04],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.0453189215116865,0.4442884743159796
1,141,[-0.5867328  0.0019967],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.0775636582811887,0.44724190067357883
1,142,[-0.58526546  0.00146738],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.087545479126846,0.4452543027189222
1,143,[-0.5833382   0.00192725],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.084863391054029,0.4406000370293628
1,144,[-0.5799653  0.0033729],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.1279755266115052,0.4483122848146506
1,145,[-0.5771717   0.00279363],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.1324920711051463,0.44393746962958125
1,146,[-0.57397795  0.0031937 ],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.123678372637028,0.43708592471944563
1,147,[-0.5694078   0.00457011],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.1626701163056508,0.44290285034789356
1,148,[-0.56449527  0.0049126 ],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.1647959791585807,0.42140629559237586
1,149,[-0.5592767   0.00521855],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.1437469481470317,0.4325071692532101
1,150,[-0.55279106  0.00648563],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.169377354445138,0.4527637935233033
1,151,[-0.5470868   0.00570429],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.1833407362637263,0.4303910852899717
1,152,[-0.5402065  0.0068803],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.2152884066269385,0.452420257305145
1,153,[-0.5342017   0.00600481],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.2449121414404125,0.4406228221228483
1,154,[-0.52811736  0.00608432],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.2466932031756426,0.4188754271707369
1,155,[-0.5219991   0.00611821],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.2218885539164686,0.4284741700236856
1,156,[-0.51489294  0.00710621],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.2609264673974465,0.45201496526493967
1,157,[-0.508852    0.00604092],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.2639496189702664,0.42755802760310924
1,158,[-0.50192165  0.00693036],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.305877900971981,0.45065397954100406
1,159,[-0.49615377  0.00576789],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.3474846329388925,0.4365481128451685
1,160,[-0.49159148  0.00456229],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.347672143154187,0.4383178437145183
1,161,[-0.48726887  0.0043226 ],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.3331365766757455,0.4294059950086868
1,162,[-0.4822182   0.00505067],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.374523784192041,0.4377031440908392
1,163,[-0.4774771   0.00474111],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.3575839186250502,0.42799740996253366
1,164,[-0.4720808  0.0053963],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.3949499887294663,0.4449201107153187
1,165,[-0.46806934  0.00401145],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.4294236844166566,0.4308615561643445
1,166,[-0.46547243  0.0025969 ],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.429133507461615,0.4359227093009883
1,167,[-0.4633093   0.00216316],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.422809520072486,0.43184420621862984
1,168,[-0.46059582  0.00271345],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.454037503522842,0.4292321234719776
1,169,[-0.45735207  0.00324374],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.461902772305545,0.4286688337878981
1,170,[-0.45560193  0.00175015],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.4621794243040314,0.4044967482641315
1,171,[-4.5535824e-01  2.4370672e-04],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.4605790484071233,0.434405616675124
1,172,[-4.5562276e-01 -2.6452984e-04],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.5013199272299684,0.43314795908550496
1,173,[-0.45639357 -0.00077082],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.491494600121825,0.404723290418074
1,174,[-0.45866504 -0.00227145],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.5008463515325965,0.4391102283337587
1,175,[-0.46042043 -0.00175538],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.5230634514626185,0.4036770555087448
1,176,[-0.4636468  -0.00322639],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.5197010029221025,0.43192236911230464
1,177,[-0.4673204  -0.00367361],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.5204389269837413,0.41209309576323716
1,178,[-0.47141412 -0.00409369],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.536973965989121,0.44194017931890706
1,179,[-0.4748976  -0.00348348],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.594292861201227,0.4394136403000666
1,180,[-0.47774503 -0.00284744],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.5904289262334363,0.4167070317811201
1,181,[-0.4819353  -0.00419026],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.604262836813997,0.4298360687647298
1,182,[-0.48643723 -0.00450193],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.6313980649774407,0.4406803273495248
1,183,[-0.4902173  -0.00378006],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.6149538292222827,0.4142397740300239
1,184,[-0.49524727 -0.00503   ],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.6364740533737927,0.4291840138388021
1,185,[-0.50048965 -0.00524238],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.6685685306593596,0.44140180012299113
1,186,[-0.5049052  -0.00441556],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.698680400951612,0.4222669983723033
1,187,[-0.50846094 -0.00355569],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.6688677985970983,0.41407579353454294
1,188,[-0.5131301  -0.00466919],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.6947642720658376,0.42819017266480497
1,189,[-0.5178778  -0.00474769],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.672569696430096,0.4119479201669074
1,190,[-0.5236684  -0.00579059],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.70707451418744,0.42804537824723665
1,191,[-0.52945846 -0.00579007],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.674469830490752,0.41072580095424893
1,192,[-0.5362046  -0.00674613],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.7160566555443366,0.44322798670772445
1,193,[-0.54185617 -0.0056516 ],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.712894404982027,0.41078577263958893
1,194,[-0.54837096 -0.00651474],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.717268938665547,0.428358558215324
1,195,[-0.5547001  -0.00632912],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.7571254286168325,0.44130866477065145
1,196,[-0.5597963 -0.0050962],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.7542695998931404,0.4119216481427699
1,197,[-0.5656215  -0.00582525],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.7614845110618553,0.4275490205930905
1,198,[-0.5711324  -0.00551092],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.7987576266296963,0.43836794333024964
1,199,[-0.57528806 -0.00415562],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.7999838011372815,0.41359052365317805
1,200,[-0.58005756 -0.0047695 ],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.807510587986976,0.42653377187213826
1,201,[-0.58440566 -0.00434808],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.8399283478339568,0.43453136349234556
1,202,[-0.5873002  -0.00289456],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.8490012396280986,0.41572371700456534
1,203,[-0.5907199 -0.0034197],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.8542559120472104,0.4253695508212174
1,204,[-0.59363955 -0.00291969],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.8798978628382055,0.43001944562312233
1,205,[-0.5950378  -0.00139824],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.9086963596737045,0.4239039582019728
1,206,[-0.59590435 -0.00086654],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.923811075143609,0.42390741110744234
1,207,[-0.59523284  0.00067151],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.92302696620843,0.42260124788773856
1,208,[-5.9502822e-01  2.0464159e-04],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.9543308390163334,0.4226171628408202
1,209,[-0.5942919   0.00073627],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.960580412380155,0.4189236428812386
1,210,[-0.59202945  0.0022625 ],0,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.9764633006991885,0.42505434115067464
1,211,[-0.5902573   0.00177214],1,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.998787286038764,0.42128460395537104
1,212,[-0.58798856  0.00226875],2,0,-1.0,hybrid,Hybrid_TD_Supervised,-3.995978687669737,0.4139919478199725
